Date,Input Voltage,CPU Temp,CPU Clock,CPU Usage,Governor,Fan RPM,Fan Percent,Undervoltage detected,Arm frequency capped,Currently throttled,Soft temperature limit active,Undervoltage has occurred,Arm frequency capping has occurred,Throttling has occurred,Soft temperature limit has occurred
2024-11-21 20:54:23.843999,4.8843,49.9,2400020480,0.2,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:54:24.887324,4.90708,48.8,2400033792,0.5,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:54:25.930238,4.88162,49.4,2400030464,2.9,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:54:26.975502,4.88564,49.4,1500016128,1.7,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:54:28.021578,4.86822,49.4,1600020224,1.7,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:54:29.066066,4.89368,48.3,1500019456,1.5,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:54:30.109968,4.8776,49.4,1500019456,1.9,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:54:31.158856,4.83874,48.8,2400030464,8.9,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:54:32.204779,4.88832,49.4,2400020480,10.6,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:54:33.248652,4.88832,48.3,2400027136,0.0,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:54:34.292473,4.8776,47.7,2400027136,2.2,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:54:35.335381,4.88162,48.3,2400030464,0.5,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:54:36.378144,4.88832,49.4,1600020224,1.9,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:54:37.425357,4.8977,47.7,1500022656,0.0,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:54:38.469332,4.89234,47.2,1500016128,2.7,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:54:39.512554,4.91914,48.8,1500019456,2.4,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:54:40.556989,4.88028,47.7,2400037120,7.5,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:54:41.600485,4.88162,49.4,2400037120,0.2,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:54:42.642952,4.88564,49.9,2400023808,0.2,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:54:43.684848,4.87492,49.4,2400027136,2.2,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:54:44.730321,4.89636,49.9,1500019456,1.7,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:54:45.774274,4.90172,47.7,1500016128,2.6,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:54:46.819756,4.86554,49.4,1600013696,2.9,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:54:47.865036,4.9245,48.3,1500012800,0.0,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:54:48.910283,4.891,48.8,1500022656,0.2,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:54:49.953802,4.89636,47.7,1500012800,0.5,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:54:50.999053,4.88698,48.8,1500022656,1.0,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:54:52.042431,4.89636,48.8,1500016128,0.5,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:54:53.085728,4.8977,48.8,1500016128,0.2,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:54:54.129810,4.88698,47.2,1500019456,0.2,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:54:55.173436,4.88564,47.7,1500022656,0.5,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:54:56.217958,4.90172,48.8,1500019456,0.2,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:54:57.297334,4.90038,46.6,1500022656,0.5,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:54:58.339927,4.89904,46.6,1500012800,0.2,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:54:59.382933,4.89234,47.7,1500016128,0.5,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:55:00.426084,4.89636,48.3,1500012800,0.2,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:55:01.469386,4.89502,47.7,1500019456,0.2,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:55:02.518778,4.88698,48.8,1600020224,3.1,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:55:03.563762,4.88162,49.4,1600020224,2.4,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:55:04.609270,4.88564,49.4,1500019456,0.5,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:55:05.656947,4.88698,47.2,1500012800,0.2,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:55:06.702090,4.89636,48.3,1500022656,0.2,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:55:07.787237,4.8776,49.4,1500012800,1.4,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:55:08.832551,4.89904,47.2,1500022656,0.7,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:55:09.876937,4.88832,49.4,1500022656,0.0,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:55:10.921252,4.88832,48.3,1600020224,1.0,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:55:11.967412,4.8709,49.9,1700017792,15.7,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:55:13.013982,4.89234,48.8,1500019456,7.6,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:55:14.062144,4.89234,47.7,1500012800,4.8,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:55:15.108952,4.90306,48.8,1500016128,0.5,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:55:16.153397,4.88698,47.7,1700021120,3.4,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:55:17.198149,4.88698,48.3,1500016128,1.4,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:55:18.243480,4.88832,47.7,1500019456,1.2,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:55:19.287952,4.8776,49.4,1700021120,1.7,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:55:20.334383,4.88698,47.2,1500019456,3.6,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:55:21.379541,4.8642,48.8,1900026112,2.9,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:55:22.424757,4.86286,48.3,1500019456,9.3,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:55:23.470522,4.89636,48.3,1500016128,2.4,ondemand,5,75,False,False,False,False,False,False,False,False
2024-11-21 20:55:24.518305,4.89636,49.4,1500019456,1.0,ondemand,1083,75,False,False,False,False,False,False,False,False
2024-11-21 20:55:25.562370,4.8709,48.8,1900022784,5.5,ondemand,1219,75,False,False,False,False,False,False,False,False
2024-11-21 20:55:26.606632,4.88832,49.9,2400020480,12.0,ondemand,1221,75,False,False,False,False,False,False,False,False
2024-11-21 20:55:27.649667,4.8642,47.7,2400037120,2.4,ondemand,1224,75,False,False,False,False,False,False,False,False
2024-11-21 20:55:28.697642,4.86286,48.3,2400020480,8.2,ondemand,1222,75,False,False,False,False,False,False,False,False
2024-11-21 20:55:29.742706,4.87894,50.5,2400027136,10.5,ondemand,1220,75,False,False,False,False,False,False,False,False
2024-11-21 20:55:30.785719,4.86554,49.9,1500019456,6.7,ondemand,1221,75,False,False,False,False,False,False,False,False
2024-11-21 20:55:31.830194,4.86956,52.1,2400033792,13.4,ondemand,1223,75,False,False,False,False,False,False,False,False
2024-11-21 20:55:32.873168,4.88162,48.8,2400037120,4.3,ondemand,1222,75,False,False,False,False,False,False,False,False
2024-11-21 20:55:33.917159,4.8843,50.5,2400030464,1.4,ondemand,1222,75,False,False,False,False,False,False,False,False
2024-11-21 20:55:34.959276,4.86688,50.5,2400027136,3.6,ondemand,1223,75,False,False,False,False,False,False,False,False
2024-11-21 20:55:36.003940,4.86018,49.9,2400020480,6.5,ondemand,1223,75,False,False,False,False,False,False,False,False
2024-11-21 20:55:37.053694,4.86018,49.9,1500019456,11.9,ondemand,1221,75,False,False,False,False,False,False,False,False
2024-11-21 20:55:38.099741,4.88296,51.0,2400027136,7.2,ondemand,1225,75,False,False,False,False,False,False,False,False
2024-11-21 20:55:39.142540,4.86822,49.4,2400037120,10.3,ondemand,1225,75,False,False,False,False,False,False,False,False
2024-11-21 20:55:40.187225,4.8039,50.5,2400027136,8.1,ondemand,1224,75,False,False,False,False,False,False,False,False
2024-11-21 20:55:41.230741,4.88698,49.4,2400037120,5.3,ondemand,1226,75,False,False,False,False,False,False,False,False
2024-11-21 20:55:42.274578,4.83338,49.4,2400027136,4.3,ondemand,1227,75,False,False,False,False,False,False,False,False
2024-11-21 20:55:43.317260,4.89636,48.8,1500019456,0.5,ondemand,1230,75,False,False,False,False,False,False,False,False
2024-11-21 20:55:44.362597,4.89636,48.8,1500016128,0.2,ondemand,1234,75,False,False,False,False,False,False,False,False
2024-11-21 20:55:45.407833,4.891,47.2,1500016128,0.2,ondemand,1235,75,False,False,False,False,False,False,False,False
2024-11-21 20:55:46.451216,4.88698,48.3,1600017024,2.2,ondemand,1234,75,False,False,False,False,False,False,False,False
2024-11-21 20:55:47.501870,4.88564,48.8,2400030464,10.3,ondemand,1232,75,False,False,False,False,False,False,False,False
2024-11-21 20:55:48.544072,4.8776,50.5,2400020480,1.0,ondemand,1233,75,False,False,False,False,False,False,False,False
2024-11-21 20:55:49.586629,4.88564,50.5,2400020480,8.9,ondemand,1233,75,False,False,False,False,False,False,False,False
2024-11-21 20:55:50.630825,4.88162,47.7,2400033792,6.7,ondemand,1233,75,False,False,False,False,False,False,False,False
2024-11-21 20:55:51.674723,4.87894,49.4,2400030464,6.0,ondemand,1235,75,False,False,False,False,False,False,False,False
2024-11-21 20:55:52.718098,4.9178,48.8,2400027136,15.6,ondemand,1235,75,False,False,False,False,False,False,False,False
2024-11-21 20:55:53.762373,4.88832,49.4,2400030464,6.2,ondemand,1236,75,False,False,False,False,False,False,False,False
2024-11-21 20:55:54.805766,4.88966,50.5,2400020480,14.7,ondemand,1236,75,False,False,False,False,False,False,False,False
2024-11-21 20:55:55.849715,4.86822,49.4,2400023808,3.1,ondemand,1238,75,False,False,False,False,False,False,False,False
2024-11-21 20:55:56.897959,4.84544,49.4,2400027136,10.8,ondemand,1240,75,False,False,False,False,False,False,False,False
2024-11-21 20:55:57.944139,4.89636,49.4,1600017024,12.1,ondemand,1237,75,False,False,False,False,False,False,False,False
2024-11-21 20:55:58.990938,4.88296,49.4,1500012800,6.5,ondemand,1241,75,False,False,False,False,False,False,False,False
2024-11-21 20:56:00.034971,4.8977,48.8,1500012800,1.7,ondemand,1243,75,False,False,False,False,False,False,False,False
2024-11-21 20:56:01.079025,4.87224,48.8,2400023808,9.5,ondemand,1244,75,False,False,False,False,False,False,False,False
2024-11-21 20:56:02.123389,4.88832,48.8,2400020480,6.7,ondemand,1240,75,False,False,False,False,False,False,False,False
2024-11-21 20:56:03.166191,4.86956,49.4,2400027136,11.3,ondemand,1242,75,False,False,False,False,False,False,False,False
2024-11-21 20:56:04.211361,4.88698,49.9,2400020480,12.0,ondemand,1240,75,False,False,False,False,False,False,False,False
2024-11-21 20:56:05.254475,4.88162,49.4,2400030464,1.0,ondemand,1246,75,False,False,False,False,False,False,False,False
2024-11-21 20:56:06.297280,4.88296,49.4,1500012800,1.9,ondemand,1246,75,False,False,False,False,False,False,False,False
2024-11-21 20:56:07.341165,4.86956,48.8,2400030464,5.3,ondemand,1249,75,False,False,False,False,False,False,False,False
2024-11-21 20:56:08.384051,4.8709,48.8,2400023808,1.7,ondemand,1248,75,False,False,False,False,False,False,False,False
2024-11-21 20:56:09.426465,4.83338,48.3,2400023808,4.1,ondemand,1246,75,False,False,False,False,False,False,False,False
2024-11-21 20:56:10.470071,4.8977,47.7,2400033792,0.2,ondemand,1247,75,False,False,False,False,False,False,False,False
2024-11-21 20:56:11.512150,4.88698,48.8,2400023808,0.2,ondemand,1249,75,False,False,False,False,False,False,False,False
2024-11-21 20:56:12.554503,4.87894,47.2,1600020224,2.2,ondemand,1249,75,False,False,False,False,False,False,False,False
2024-11-21 20:56:13.600115,4.90172,47.7,1600020224,3.1,ondemand,1250,75,False,False,False,False,False,False,False,False
2024-11-21 20:56:14.648866,4.90038,47.7,1500022656,2.9,ondemand,1252,75,False,False,False,False,False,False,False,False
2024-11-21 20:56:15.696738,4.89636,47.7,1500022656,1.2,ondemand,1252,75,False,False,False,False,False,False,False,False
2024-11-21 20:56:16.742283,4.88698,47.2,1500016128,1.2,ondemand,1254,75,False,False,False,False,False,False,False,False
2024-11-21 20:56:17.786823,4.89502,47.2,1500016128,0.2,ondemand,1256,75,False,False,False,False,False,False,False,False
2024-11-21 20:56:18.831807,4.88832,47.7,1500016128,1.2,ondemand,1256,75,False,False,False,False,False,False,False,False
2024-11-21 20:56:19.887189,4.89234,46.6,1500019456,1.0,ondemand,1256,75,False,False,False,False,False,False,False,False
2024-11-21 20:56:20.931499,4.88564,47.2,1500019456,0.5,ondemand,1256,75,False,False,False,False,False,False,False,False
2024-11-21 20:56:21.982040,4.89636,46.6,1500022656,1.0,ondemand,1255,75,False,False,False,False,False,False,False,False
2024-11-21 20:56:23.025589,4.88832,45.5,1500022656,1.0,ondemand,1255,75,False,False,False,False,False,False,False,False
2024-11-21 20:56:24.069448,4.89502,47.2,1500022656,0.2,ondemand,1257,75,False,False,False,False,False,False,False,False
2024-11-21 20:56:25.113334,4.891,45.5,1500022656,0.7,ondemand,1257,75,False,False,False,False,False,False,False,False
2024-11-21 20:56:26.158025,4.89636,45.5,1500012800,1.2,ondemand,1256,75,False,False,False,False,False,False,False,False
2024-11-21 20:56:27.201568,4.86018,46.6,1600020224,3.6,ondemand,1255,75,False,False,False,False,False,False,False,False
2024-11-21 20:56:28.247890,4.8709,46.1,1500012800,3.6,ondemand,1254,75,False,False,False,False,False,False,False,False
2024-11-21 20:56:29.293369,4.8776,45.5,1500016128,1.0,ondemand,1259,75,False,False,False,False,False,False,False,False
2024-11-21 20:56:30.336236,4.90172,46.6,1500019456,0.7,ondemand,1259,75,False,False,False,False,False,False,False,False
2024-11-21 20:56:31.378655,4.89234,45.0,1500012800,0.2,ondemand,1260,75,False,False,False,False,False,False,False,False
2024-11-21 20:56:32.422122,4.89234,46.1,1500019456,0.2,ondemand,1260,75,False,False,False,False,False,False,False,False
2024-11-21 20:56:33.467449,4.88832,46.1,1500012800,1.0,ondemand,1260,75,False,False,False,False,False,False,False,False
2024-11-21 20:56:34.511990,4.87492,46.1,1600023552,1.7,ondemand,1260,75,False,False,False,False,False,False,False,False
2024-11-21 20:56:35.560113,4.88698,45.5,1500022656,3.8,ondemand,1255,75,False,False,False,False,False,False,False,False
2024-11-21 20:56:36.604254,4.86554,45.0,1500022656,4.4,ondemand,1258,75,False,False,False,False,False,False,False,False
2024-11-21 20:56:37.649031,4.89368,46.1,1500016128,2.8,ondemand,1260,75,False,False,False,False,False,False,False,False
2024-11-21 20:56:38.696996,4.89368,45.0,1500022656,4.1,ondemand,1257,75,False,False,False,False,False,False,False,False
2024-11-21 20:56:39.740398,4.90038,46.1,1500019456,4.2,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:56:40.785797,4.89636,45.5,1500022656,4.9,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:56:41.833028,4.89636,46.6,1500019456,2.4,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:56:42.876455,4.89904,44.4,1500016128,0.2,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:56:43.921746,4.89368,45.0,1500016128,0.7,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:56:44.965482,4.89502,45.5,1500019456,4.1,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:56:46.008101,4.8776,46.1,1600020224,3.4,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:56:47.053251,4.8977,45.0,1500019456,5.8,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:56:48.096513,4.89636,46.6,1500012800,3.9,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:56:49.140873,4.88296,45.5,1500012800,4.5,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:56:50.189351,4.89636,47.2,1700014464,5.0,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:56:51.236935,4.88698,47.2,1600013696,5.5,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:56:52.282074,4.86554,47.2,1700011264,4.3,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:56:53.329174,4.89368,46.1,1500019456,2.6,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:56:54.374444,4.89636,47.2,1500019456,3.9,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:56:55.419797,4.891,46.6,1600023552,4.8,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:56:56.463569,4.891,46.6,1500012800,6.5,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:56:57.507924,4.88564,47.2,2400027136,2.2,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:56:58.549764,4.88698,45.5,2400020480,0.0,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:56:59.592060,4.88028,47.2,2400030464,0.7,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:57:00.633612,4.88564,47.7,2400023808,1.9,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:57:01.674673,4.88028,45.5,2400027136,0.5,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:57:02.757080,4.89234,46.1,1500022656,2.9,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:57:03.850623,4.88028,46.6,1700024448,1.9,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:57:04.898401,4.89368,47.2,1500022656,4.3,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:57:05.946309,4.8776,47.7,1500012800,3.9,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:57:06.991353,4.90842,46.6,1500022656,1.0,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:57:08.034203,4.8977,45.5,1500022656,0.5,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:57:09.077896,4.89234,46.6,1500022656,1.0,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:57:10.122099,4.87492,47.7,1500016128,0.5,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:57:11.166056,4.90172,45.5,1500016128,0.5,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:57:12.211635,4.89368,46.6,1500022656,0.5,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:57:13.256446,4.88832,47.2,1500022656,0.2,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:57:14.301521,4.8977,46.6,1500019456,0.5,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:57:15.345385,4.88832,46.6,1500016128,0.7,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:57:16.390688,4.8843,47.2,1500012800,0.7,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:57:17.434594,4.88832,47.7,1600013696,3.9,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:57:18.479869,4.90842,46.6,1500016128,5.6,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:57:19.523765,4.89904,47.2,1500022656,0.7,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:57:20.567935,4.89636,46.6,1500016128,3.9,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:57:21.611591,4.89502,45.5,1500019456,0.5,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:57:22.655804,4.9044,46.1,1500016128,0.2,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:57:23.699509,4.89636,46.6,1500016128,0.5,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:57:24.743630,4.88698,46.6,1600013696,1.7,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:57:25.790317,4.86554,47.2,1500012800,7.2,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:57:26.836193,4.87894,47.2,1600017024,5.0,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:57:27.882296,4.891,48.3,1600023552,12.4,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:57:28.929248,4.88698,47.7,1700017792,3.6,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:57:29.981200,4.88028,47.7,1500019456,2.9,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:57:31.026181,4.8977,46.6,1500019456,0.5,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:57:32.070204,4.86956,47.7,1500016128,2.7,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:57:33.115669,4.88832,46.6,1500019456,3.6,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:57:34.160664,4.88698,46.6,1500016128,1.7,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:57:35.204975,4.8709,47.2,1600020224,6.9,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:57:36.251541,4.88966,47.2,1500022656,3.1,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:57:37.296497,4.9044,45.5,1500022656,0.5,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:57:38.343829,4.88162,46.6,1600013696,2.6,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:57:39.387000,4.88832,47.2,1500019456,1.9,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:57:40.429822,4.9044,46.6,1500012800,2.4,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:57:41.473887,4.8977,47.2,1500016128,0.7,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:57:42.619880,4.891,48.3,1700017792,4.8,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:57:43.665140,4.89234,47.2,1500016128,3.6,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:57:44.710325,4.88564,47.7,1600023552,7.0,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:57:45.754057,4.89636,47.7,1600020224,2.9,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:57:46.797564,4.87492,47.2,1600017024,8.2,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:57:47.846801,4.8843,46.6,1600023552,1.0,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:57:48.891545,4.89904,47.2,1700021120,3.6,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:57:49.938189,4.89636,47.7,1500012800,5.5,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:57:50.985669,4.88028,47.7,1500022656,2.4,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:57:52.029864,4.88832,47.7,1500012800,0.5,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:57:53.076733,4.89502,46.6,1500019456,1.0,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:57:54.121490,4.88698,47.2,1600013696,4.8,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:57:55.237252,4.85616,47.7,1600013696,6.0,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:57:56.281426,4.8709,49.4,2400033792,9.6,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:57:57.326152,4.88028,48.3,2400033792,4.4,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:57:58.370544,4.88564,48.8,2400030464,0.7,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:57:59.413261,4.88832,47.7,2400027136,1.7,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:58:00.454551,4.86554,48.8,2400020480,0.2,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:58:01.497565,4.86152,48.3,1500016128,1.9,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:58:02.543797,4.8977,46.6,1500022656,1.0,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:58:03.588617,4.891,48.3,1500016128,1.9,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:58:04.632514,4.90976,47.7,1500019456,3.8,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:58:05.678150,4.88162,47.7,1500012800,4.3,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:58:06.723463,4.88698,47.2,1600020224,4.2,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:58:07.769985,4.87894,47.7,1500016128,4.1,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:58:08.813428,4.89636,47.2,1500012800,0.2,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:58:09.857022,4.891,46.6,1700017792,1.9,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:58:10.901596,4.88698,48.8,1500012800,3.4,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:58:11.948022,4.88296,47.2,1500019456,0.5,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:58:12.991833,4.89234,47.7,1500019456,0.7,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:58:14.036296,4.88564,47.2,1600017024,0.5,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:58:15.080116,4.86554,48.3,1700027648,4.6,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:58:16.125556,4.89368,48.3,1500016128,1.9,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:58:17.169907,4.89234,48.3,1500016128,1.7,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:58:18.215734,4.87894,48.3,1600023552,4.9,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:58:19.262613,4.86152,47.2,1600023552,2.4,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:58:20.311106,4.824,48.8,2400037120,11.6,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:58:21.368502,4.87626,49.9,2400023808,27.1,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:58:22.427447,4.88162,49.9,2400030464,18.2,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:58:23.472124,4.88698,49.4,2400020480,37.5,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:58:24.522506,4.8441,49.4,2400027136,3.4,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:58:25.566137,4.82266,48.3,1800018688,8.8,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:58:26.663164,4.88564,49.4,2400030464,13.2,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:58:27.707690,4.88564,49.9,2400027136,1.0,ondemand,8,75,False,False,False,False,False,False,False,False
